,hero,entry,move,weapon,hp,atk,spd,def,res,total,color,weapon-type,regular_5,chosen,harmonized,duo,ghb,special,mythic,regular_4_3_2_1,tempest,story,attuned,aided,emblem,specialRate,rearmed,entwined,legendary
1288,Triandra: Nightmare,Heroes,Flying,Green Tome,38,37,38,16,22,151,Green,Tome,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1289,Triandra: Reverent Dream,Heroes,Flying,Red Sword,39,44,46,27,22,178,Red,Sword,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1290,Triandra: Sunlit Nightmare,Heroes,Flying,Colorless Tome,37,43,46,18,18,162,Colorless,Tome,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1291,Tsubasa: Madcap Idol,Tokyo Mirage Sessions ♯FE Encore,Flying,Blue Lance,39,32,40,26,30,167,Blue,Lance,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1292,Ullr: The Bowmaster,Genealogy of the Holy War,Infantry,Blue Bow,39,42,41,30,19,171,Blue,Bow,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1293,Ursula: Blackened Crow,The Blazing Blade,Cavalry,Blue Tome,40,43,47,17,27,174,Blue,Tome,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1294,Ursula: Blue Crow,The Blazing Blade,Cavalry,Blue Tome,35,29,32,19,30,145,Blue,Tome,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1295,Ursula: Clear-Blue Crow,The Blazing Blade,Cavalry,Colorless Dagger,36,36,34,16,28,150,Colorless,Dagger,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1296,Ursula: Royal-Blue Crow,The Blazing Blade,Cavalry,Green Tome,40,42,46,18,22,168,Green,Tome,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1297,Uther: Frugal Militarist,The Blazing Blade,Armored,Green Axe,47,48,21,46,43,205,Green,Axe,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1298,Vaida: Dracofang General,The Blazing Blade,Flying,Blue Lance,40,47,37,47,23,194,Blue,Lance,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1299,Vaike: Sunbaked Stunner,Awakening,Infantry,Green Axe,46,47,33,42,24,192,Green,Axe,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1300,Valbar: Open and Honest,Echoes,Armored,Blue Lance,49,35,25,38,26,173,Blue,Lance,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1301,Váli: Devoted Sister,Heroes,Flying,Red Tome,45,49,48,26,21,189,Red,Tome,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1302,Váli: God of Vengeance,Heroes,Flying,Green Tome,42,49,48,24,25,188,Green,Tome,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1303,Validar: Fell Architect,Awakening,Infantry,Red Tome,42,46,17,35,43,183,Red,Tome,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1304,Valter: Dark Moonstone,The Sacred Stones,Flying,Blue Lance,42,32,31,34,19,158,Blue,Lance,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1305,Vanessa: Dutiful Rider,The Sacred Stones,Flying,Blue Lance,39,40,43,27,34,183,Blue,Lance,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1306,Vanitas: Hollow God,Heroes,Armored,Green Breath,51,48,18,46,49,212,Green,Breath,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1307,Veld: Manfroy's Rock,Thracia 776,Infantry,Red Tome,43,38,26,22,36,165,Red,Tome,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1308,Velouria: Renewed Wolfpup,Fates,Infantry,Blue Beast,41,38,40,34,23,176,Blue,Beast,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1309,Velouria: Wolf Cub,Fates,Infantry,Colorless Beast,40,35,37,33,23,168,Colorless,Beast,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1310,Veronica: Bestowed Love,Heroes,Cavalry,Blue Tome,40,36,38,21,22,157,Blue,Tome,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1311,Veronica: Brave Princess,Heroes,Cavalry,Colorless Staff,36,32,36,21,19,144,Colorless,Staff,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1312,Veronica: Harmonic Pirates,Heroes,Cavalry,Green Axe,38,39,19,36,29,161,Green,Axe,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1313,Veronica: Princess Rising,Heroes,Cavalry,Red Tome,38,42,45,19,25,169,Red,Tome,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1314,Veronica: Royal Reception,Heroes,Cavalry,Colorless Tome,38,47,48,21,25,179,Colorless,Tome,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1315,Veronica: Spring Princess,Heroes,Flying,Green Tome,38,35,36,16,25,150,Green,Tome,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1316,Veyle: Fell Successor,Engage,Infantry,Colorless Tome,40,47,16,32,47,182,Colorless,Tome,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1317,Veyle: Gentle Dragon,Engage,Infantry,Blue Tome,39,46,30,21,46,182,Blue,Tome,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1318,Veyle: Sister Dragons,Engage,Cavalry,Green Tome,40,49,30,17,49,185,Green,Tome,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1319,Veyle: Spring Tranquility,Engage,Cavalry,Red Tome,40,48,28,16,48,180,Red,Tome,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1320,Vigarde: Silent Emperor,The Sacred Stones,Armored,Blue Lance,46,47,30,44,29,196,Blue,Lance,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1321,Vigarde: Warmhearted Sire,The Sacred Stones,Armored,Green Axe,51,45,26,47,31,200,Green,Axe,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1322,Vika: Sea-Dark Wing,Radiant Dawn,Flying,Colorless Beast,41,34,40,17,40,172,Colorless,Beast,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1323,Virion: Elite Archer,Awakening,Infantry,Colorless Bow,46,31,31,26,13,147,Colorless,Bow,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1324,Volke: Man of Mysteries,Path of Radiance,Infantry,Red Dagger,40,41,43,28,25,177,Red,Dagger,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1325,Vyland: Coyote's Justice,Shadow Dragon / (New) Mystery,Cavalry,Green Axe,47,41,30,36,19,173,Green,Axe,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1326,Walhart: The Conqueror,Awakening,Cavalry,Green Axe,41,37,27,36,16,157,Green,Axe,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1327,Wallace: Crag of Caelin,The Blazing Blade,Armored,Blue Lance,51,49,28,48,35,211,Blue,Lance,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1328,Wil: Unequaled Archer,The Blazing Blade,Infantry,Colorless Bow,42,45,34,27,40,188,Colorless,Bow,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1329,Wolf: Coyote's Loyal,Shadow Dragon / (New) Mystery,Cavalry,Colorless Bow,40,39,42,28,20,169,Colorless,Bow,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1330,Wolt: Sunbeam Archer,The Binding Blade,Cavalry,Green Bow,40,34,34,25,17,150,Green,Bow,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1331,Wrys: Kindly Priest,Shadow Dragon / (New) Mystery,Infantry,Colorless Staff,42,24,23,22,36,147,Colorless,Staff,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1332,Xander: Dancing Knight,Fates,Infantry,Colorless Dagger,38,35,17,34,16,140,Colorless,Dagger,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1333,Xander: Focused Firstborn,Fates,Cavalry,Red Sword,41,48,30,48,23,190,Red,Sword,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1334,Xander: Gallant King,Fates,Cavalry,Green Axe,40,42,41,35,17,175,Green,Axe,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1335,Xander: Paragon Knight,Fates,Cavalry,Red Sword,44,32,24,37,17,154,Red,Sword,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1336,Xander: Spring Prince,Fates,Cavalry,Blue Lance,40,25,28,35,26,154,Blue,Lance,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1337,Xander: Student Swimmer,Fates,Infantry,Green Axe,43,32,30,36,16,157,Green,Axe,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1338,Xane: Autumn Trickster,Shadow Dragon / (New) Mystery,Infantry,Colorless Tome,47,30,34,25,30,166,Colorless,Tome,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1339,Xane: Desert Mirage,Shadow Dragon / (New) Mystery,Infantry,Colorless Staff,47,30,36,23,35,171,Colorless,Staff,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1340,Xane: Fickle Dragon,Shadow Dragon / (New) Mystery,Infantry,Blue Tome,48,43,46,23,28,188,Blue,Tome,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1341,Yarne: Hoppy New Year,Awakening,Cavalry,Blue Beast,40,43,40,35,21,179,Blue,Beast,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1342,Yarne: Timid Taguel,Awakening,Cavalry,Green Beast,40,35,33,32,17,157,Green,Beast,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1343,Yarne: Trick or Taguel,Awakening,Cavalry,Red Beast,40,47,45,36,21,189,Red,Beast,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1344,Yen'fay: Blade Legend,Awakening,Infantry,Red Sword,43,37,42,32,28,182,Red,Sword,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1345,Ylgr: Breaking the Ice,Heroes,Infantry,Green Axe,42,35,36,30,25,168,Green,Axe,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1346,Ylgr: Fresh Snowfall,Heroes,Infantry,Blue Dagger,38,33,38,22,20,151,Blue,Dagger,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1347,Ymir: Life-Mother,Heroes,Cavalry,Green Breath,38,40,26,35,34,173,Green,Breath,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1348,Ymir: Seasons of Life,Heroes,Infantry,Colorless Tome,38,45,18,35,41,177,Colorless,Tome,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1349,Yukimura: Puppet Master,Fates,Cavalry,Colorless Dagger,40,46,16,33,45,180,Colorless,Dagger,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1350,Yuliya: Princess of Grust,Shadow Dragon / (New) Mystery,Infantry,Colorless Staff,38,41,46,21,36,182,Colorless,Staff,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1351,Yunaka: Hidden Mask,Engage,Infantry,Colorless Dagger,40,46,48,28,32,194,Colorless,Dagger,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1352,Yunaka: Spirited Envoy,Engage,Cavalry,Colorless Dagger,39,43,47,21,30,180,Colorless,Dagger,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1353,Yunaka: Stealthy Imitator,Engage,Infantry,Red Bow,40,47,49,31,32,199,Red,Bow,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1354,Yune: Chaos Goddess,Radiant Dawn,Flying,Green Tome,38,33,27,15,37,150,Green,Tome,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1355,Yuri: Ashen Valiant,Three Houses,Infantry,Colorless Dagger,40,39,43,26,29,177,Colorless,Dagger,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1356,Yuri: Tropical Wolf,Three Houses,Cavalry,Green Dagger,41,44,48,25,27,185,Green,Dagger,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1357,Yuri: Underground Lord,Three Houses,Infantry,Red Dagger,41,44,47,24,26,182,Red,Dagger,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1358,Zeiss: Ebon Bolt,The Binding Blade,Flying,Blue Lance,43,48,36,41,25,193,Blue,Lance,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1359,Zeke: Past Unknown,Echoes,Cavalry,Blue Lance,40,40,15,38,35,168,Blue,Lance,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1360,Zelestia: Loving Leader,Engage,Flying,Green Tome,40,43,47,24,30,184,Green,Tome,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1361,Zelgius: Jet-Black General,Radiant Dawn,Armored,Red Sword,46,36,33,38,21,174,Red,Sword,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1362,Zelgius: Ninja Knight,Radiant Dawn,Armored,Blue Lance,49,47,16,47,42,201,Blue,Lance,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1363,Zelkov: Winter Shadow,Engage,Infantry,Colorless Dagger,40,44,49,40,26,199,Colorless,Dagger,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1364,Zelot: Avowed Groom,The Binding Blade,Cavalry,Green Axe,41,37,25,39,25,167,Green,Axe,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1365,Zephia: Scheming Dragon,Engage,Flying,Red Tome,41,40,44,23,24,172,Red,Tome,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1366,Zephiel: The Liberator,The Binding Blade,Armored,Red Sword,55,35,16,38,24,168,Red,Sword,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
